cdr_id,datetime,type,origin,destination,duration_sec,cell_site,latitude,longitude
1544f82f-0542-4cd6-afc9-e6c13210f797,2023-10-24 23:20:59,VOICE,59171234567,+59165376526,1245,CB2062,-17.395316,-66.113431
a9fd55bf-f638-45ca-9214-5c1551fb39b4,2023-10-11 19:03:54,VOICE,59171234567,+59178774120,1656,CB2106,-17.403034,-66.042194
66793c2a-4c6a-44c0-9777-9d6786dc6ae7,2023-10-11 11:56:58,VOICE,59171234567,+59173334058,688,CB2136-B1,-17.410306,-66.037306
0ebe3a65-a9c5-4b86-bcbe-f8e7563eeae3,2023-10-31 13:31:03,DATA,59171234567,DATA_SERVICE,2584,CB2122,-17.381461,-66.098772
47311b25-667c-4316-985d-2fe1c3b9808a,2023-10-26 04:22:10,VOICE,59171234567,+59169009940,1735,CB2005,-17.38391,-66.08344
bef217ca-7441-4358-9a23-a94a1d45ae7f,2023-10-06 13:43:16,VOICE,59171234567,+59166809334,254,CB2191,-17.378722,-66.073139
6fbe536d-5649-4c9c-8682-a915180a9774,2023-10-16 07:02:19,VOICE,59171234567,+59178774120,146,CB2136-B1,-17.410306,-66.037306
1d5ec4e4-6a74-4150-8c9d-45d3913cec49,2023-10-02 06:29:43,VOICE,59171234567,+59166809334,1168,CB2178,-17.398361,-66.035833
61a105e4-ccf7-4a5d-8171-7f3baf2e91c4,2023-10-06 03:06:46,SMS,59171234567,+59179466595,0,CB2004,-17.373621,-66.122951
6cf3a111-f8e6-43e5-bab5-2ae06484aa60,2023-10-05 18:41:43,DATA,59171234567,DATA_SERVICE,2442,CB2178,-17.398361,-66.035833
6315dc77-fc65-416c-b063-d7b9c7ea5a46,2023-10-05 15:30:32,VOICE,59171234567,+59167923302,248,CB2178,-17.398361,-66.035833
00202298-f95b-433f-9031-4b24bc3a0e05,2023-10-27 14:28:33,VOICE,59171234567,+59168918347,1307,CB2232,-17.394623,-66.073697
0d2be414-9767-4e6e-95c1-cf17458eb9b7,2023-10-20 08:17:12,VOICE,59171234567,+59169009940,1405,CB2127,-17.391,-66.098944
727dbb9c-edf0-435b-885b-040855045917,2023-10-30 10:14:39,DATA,59171234567,DATA_SERVICE,1045,CB2005,-17.38391,-66.08344
ac5256f0-ab4f-4494-8840-d54f16d1afe3,2023-10-07 06:32:30,VOICE,59171234567,+59173863267,1618,CB2226,-17.372806,-66.072278
561b1d40-0e47-4f41-a2a3-353f618b3bf3,2023-10-02 05:23:09,VOICE,59171234567,+59168567970,1303,CB2006,-17.403034,-66.042194
1345318f-31f0-40e5-8bcd-69ff6e78d229,2023-10-17 18:51:32,SMS,59171234567,+59171728918,0,CB2191,-17.378722,-66.073139
8baf9a49-5046-4892-bd73-03d5fe217b88,2023-10-09 20:03:47,VOICE,59171234567,+59163600670,111,CB2226,-17.372806,-66.072278
feef7932-8230-49b4-9e9b-55f1425422a6,2023-10-24 08:01:26,DATA,59171234567,DATA_SERVICE,571,CB2232,-17.394623,-66.073697
43355b56-f0d6-436b-8f08-7fba6ce3eb09,2023-10-19 14:49:59,VOICE,59171234567,+59167645961,1346,CB2136-B1,-17.410306,-66.037306
59da9a6b-fc35-44c9-b816-4d881a5691d8,2023-10-19 01:13:25,DATA,59171234567,DATA_SERVICE,652,CB2134,-17.406583,-66.075583
7212e647-1d64-49d8-9bd3-19ecc9c04dbf,2023-10-18 12:28:40,VOICE,59171234567,+59178325176,562,CB2004,-17.373621,-66.122951
65c3528f-11b2-4bb3-8cdf-e22def552fef,2023-10-05 23:46:11,SMS,59171234567,+59178774120,0,CB2091,-17.403988,-66.027489
69babc29-c586-4d68-8099-35c6de0044b2,2023-10-01 14:36:32,SMS,59171234567,+59178774120,0,CB2242,-17.381778,-66.110306
2a330e0a-a30a-4d71-a7cc-cf88cbd92a8f,2023-10-24 01:39:53,DATA,59171234567,DATA_SERVICE,3288,CB2412,-17.384972,-66.117222
0876df3f-9b75-426f-9508-c0d544ca1335,2023-10-31 06:48:12,DATA,59171234567,DATA_SERVICE,3514,CB2062,-17.395316,-66.113431
82d631e8-ce1e-4792-98d5-81c347d34238,2023-10-30 15:55:11,VOICE,59171234567,+59167645961,1294,CB2127,-17.391,-66.098944
ae4db128-248c-466e-8f11-ab0efb17268c,2023-10-17 19:29:53,SMS,59171234567,+59174700203,0,CB2191,-17.378722,-66.073139
a8c20f4b-b9d4-4c27-9eff-723b36de9f8a,2023-10-02 00:54:44,VOICE,59171234567,+59165376526,333,CB2191,-17.378722,-66.073139
884c8755-a5bd-4800-9fb4-336bb3e237cd,2023-10-05 03:13:50,SMS,59171234567,+59166809334,0,CB2106,-17.403034,-66.042194
0a7e062c-e2db-484e-b4b7-ca28bf1e4ac6,2023-10-14 19:49:44,VOICE,59171234567,+59173180236,580,CB2231,-17.385719,-66.066556
1a226214-8d7e-4fb1-8bd9-ea81d3e4c8b3,2023-10-03 10:31:51,SMS,59171234567,+59168579263,0,CB2136-B1,-17.410306,-66.037306
69daa2c7-8cba-4f8a-b7c2-140c98167529,2023-10-18 04:32:51,DATA,59171234567,DATA_SERVICE,2646,CB2134,-17.406583,-66.075583
bd0760d1-d25f-48df-81ce-2dec1ee0254b,2023-10-14 18:32:00,VOICE,59171234567,+59166809334,103,CB2005,-17.38391,-66.08344
d2b522b3-6b58-4222-a4db-fc86b4845550,2023-10-01 18:18:11,VOICE,59171234567,+59168579263,339,CB2004,-17.373621,-66.122951
5ce94526-6fb3-45ae-ac80-a0f18989a9d0,2023-10-28 06:13:33,SMS,59171234567,+59177462620,0,CB2242,-17.381778,-66.110306
9eb45cfb-f058-4c43-9dae-179cef5b0f27,2023-10-25 09:54:10,VOICE,59171234567,+59167923302,348,CB2127,-17.391,-66.098944
04ba9b1b-2f5e-4cab-aa45-2f5dc542228a,2023-10-22 09:38:15,SMS,59171234567,+59167719784,0,CB2004,-17.373621,-66.122951
530f3b59-d8db-4f09-bd95-679ca8fb7663,2023-10-08 17:05:11,VOICE,59171234567,+59167923302,856,CB2091,-17.403988,-66.027489
7c03f90d-96df-4449-be03-2219ebb98e4d,2023-10-29 11:43:06,VOICE,59171234567,+59166809334,844,CB2134,-17.406583,-66.075583
f1f1a3d7-68dd-4460-a610-ea7dbd6516b0,2023-10-22 19:43:02,VOICE,59171234567,+59177462620,302,CB2004,-17.373621,-66.122951
86e0d30c-756a-4e9f-95d1-f1f0f97c3670,2023-10-22 22:34:24,VOICE,59171234567,+59173455960,441,CB2122,-17.381461,-66.098772
bd87e636-8339-4e41-8cb5-a8297e2cbb26,2023-10-12 01:00:14,VOICE,59171234567,+59179989751,1658,CB2231,-17.385719,-66.066556
a6685357-2a28-41ac-9df9-37d01968eb8f,2023-10-03 01:16:40,VOICE,59171234567,+59166955967,733,CB2006,-17.403034,-66.042194
072490fc-14c7-495c-873c-27ab46680660,2023-10-26 08:55:49,DATA,59171234567,DATA_SERVICE,644,CB2242,-17.381778,-66.110306
f8a7bd5d-ea02-451a-94da-7970d9745cbf,2023-10-19 14:01:14,VOICE,59171234567,+59169341706,1045,CS2259,-17.401944,-66.0375
7ef478e6-835e-4d2c-8fcb-cb743991a49a,2023-10-31 21:58:34,DATA,59171234567,DATA_SERVICE,1536,CB2022,-17.381461,-66.098772
85aea8dd-4670-440f-9892-a3a27e0e7d73,2023-10-19 20:39:44,DATA,59171234567,DATA_SERVICE,1636,CB2004,-17.373621,-66.122951
7f5905b1-fd92-48b6-949d-daf9dc100d86,2023-10-23 16:47:58,VOICE,59171234567,+59175053981,1073,CB2242,-17.381778,-66.110306
e276fade-b7e5-407e-84a6-b012c36513eb,2023-10-10 16:40:11,VOICE,59171234567,+59166785133,838,CB2134,-17.406583,-66.075583
9ff6c595-ed9c-456d-8131-9f1bba19e8aa,2023-10-16 21:17:41,VOICE,59171234567,+59173863267,57,CB2106,-17.403034,-66.042194
b6508ed2-5425-47cf-b3f7-fd436458355a,2023-10-18 02:07:47,DATA,59171234567,DATA_SERVICE,1183,CB2178,-17.398361,-66.035833
c1598d3a-a252-4bba-82e2-31218a4a87c7,2023-10-06 02:19:54,VOICE,59171234567,+59173863267,1392,CB2242,-17.381778,-66.110306
983497ee-ba33-4206-b95e-88619ba44879,2023-10-15 07:04:40,SMS,59171234567,+59175095372,0,CB2005,-17.38391,-66.08344
fe38b10d-d240-4d53-a1b5-41c3df8e7e90,2023-10-11 12:05:16,DATA,59171234567,DATA_SERVICE,3572,CB2022,-17.381461,-66.098772
487b8733-2cff-4c06-b375-fcbb1492c9c3,2023-10-28 17:41:33,VOICE,59171234567,+59173002079,1200,CB2412,-17.384972,-66.117222
e9ec7208-2acb-4b9c-9891-33ae9d218c42,2023-10-15 00:25:50,VOICE,59171234567,+59168567970,1288,CB2242,-17.381778,-66.110306
4db4e05c-f34a-47ee-96fc-b439e30bb757,2023-10-01 18:35:38,VOICE,59171234567,+59167645961,1029,CB2136-B1,-17.410306,-66.037306
45a9384b-9f74-4ee6-92d7-6a3f67022b2e,2023-10-25 05:13:58,VOICE,59171234567,+59162859214,1744,CS2259,-17.401944,-66.0375
0459f7a6-2107-4542-ba9c-70572133683b,2023-10-06 14:14:18,VOICE,59171234567,+59166955967,496,CB2191,-17.378722,-66.073139
b4cd42cb-879e-45ab-a883-56d9becf8a05,2023-10-06 16:45:22,VOICE,59171234567,+59173863267,66,CS2259,-17.401944,-66.0375
5620d5c4-64f0-4049-8824-0fcb76a1d0da,2023-10-26 01:25:47,SMS,59171234567,+59165186285,0,CB2062,-17.395316,-66.113431
68b70368-0ab6-48d5-ae49-1edadeca9591,2023-10-29 04:42:42,VOICE,59171234567,+59166955967,1300,CB2178,-17.398361,-66.035833
df30551b-79bc-40c6-871b-96810019a484,2023-10-30 03:35:20,SMS,59171234567,+59162859214,0,CB2122,-17.381461,-66.098772
3b57d7bb-365c-4821-b3a9-2cbf0d2bcfd7,2023-10-23 23:49:37,VOICE,59171234567,+59173180236,1003,CB2122,-17.381461,-66.098772
28cc3916-c345-4213-bdae-4e1e307e5d3a,2023-10-11 06:56:56,VOICE,59171234567,+59178325176,1247,CB2006,-17.403034,-66.042194
fcf39939-67b7-445f-a4a4-64c2252c0d64,2023-10-25 22:44:06,DATA,59171234567,DATA_SERVICE,1092,CB2106,-17.403034,-66.042194
114c9cf5-6e9c-48f9-9217-dffa032d3827,2023-10-23 07:05:39,VOICE,59171234567,+59171728918,322,CB2005,-17.38391,-66.08344
aeddb4a0-c460-40c6-bc6c-d38aeede62a1,2023-10-18 16:52:48,VOICE,59171234567,+59175095372,632,CB2005,-17.38391,-66.08344
fcbc0f06-7aa1-4466-b353-909e92478a7b,2023-10-22 17:36:52,VOICE,59171234567,+59173180236,1733,CB2412,-17.384972,-66.117222
48f52342-ee54-4639-964f-1f4ede70a2fd,2023-10-29 13:14:16,VOICE,59171234567,+59178273821,1603,CB2004,-17.373621,-66.122951
3dcf26e6-8e83-4780-8bf6-08fae21d4134,2023-10-04 19:49:12,VOICE,59171234567,+59167645961,744,CB2191,-17.378722,-66.073139
7cadbd01-4c36-4a0f-8354-01b3cfd17b1b,2023-10-07 02:26:19,SMS,59171234567,+59179466595,0,CB2106,-17.403034,-66.042194
1efbf977-3755-4a75-9cb0-a3fc2e9e74c3,2023-10-25 00:26:48,VOICE,59171234567,+59167719784,435,CB2091,-17.403988,-66.027489
85fd0496-0ccc-4c51-a98c-f6c8209f6137,2023-10-28 04:15:00,VOICE,59171234567,+59179526474,1243,CB2091,-17.403988,-66.027489
78ad9150-225a-4cca-b8b1-4b68b73bdc5b,2023-10-14 16:49:51,VOICE,59171234567,+59175095372,1200,CB2122,-17.381461,-66.098772
d02acbac-ad28-4c28-9b0b-caaa7687559d,2023-10-14 02:15:31,VOICE,59171234567,+59172113263,1610,CB2022,-17.381461,-66.098772
6cab6a94-ef22-42c2-86be-2fadd9690289,2023-10-06 06:50:44,VOICE,59171234567,+59172831175,230,CB2004,-17.373621,-66.122951
fd78c48b-16b6-4d23-847a-0e0868fc2577,2023-10-18 02:00:00,SMS,59171234567,+59172959120,0,CB2178,-17.398361,-66.035833
956c49ea-b8c2-4975-b280-58903bddecf0,2023-10-19 14:53:05,VOICE,59171234567,+59162859214,113,CB2226,-17.372806,-66.072278
e58a2522-872e-4efa-afb0-402e5b0cb9a1,2023-10-14 14:39:55,VOICE,59171234567,+59169009940,226,CB2232,-17.394623,-66.073697
55345408-86a6-4574-a802-89de555b6836,2023-10-01 13:04:45,VOICE,59171234567,+59176195873,1622,CB2005,-17.38391,-66.08344
520a33ed-dbd2-46ca-8d52-c5c5a2724117,2023-10-18 02:15:51,VOICE,59171234567,+59179989751,1030,CB2122,-17.381461,-66.098772
80487e19-d881-4a61-aa3b-acc1d37524e4,2023-10-12 23:39:48,VOICE,59171234567,+59169009940,297,CB2136-B1,-17.410306,-66.037306
36607af5-12ef-4d86-91a1-339726c403ad,2023-10-11 13:42:50,VOICE,59171234567,+59168918347,149,CB2004,-17.373621,-66.122951
cdf36267-f002-42c5-8559-e4b491f8ff63,2023-10-30 00:41:36,SMS,59171234567,+59173180236,0,CB2136-B1,-17.410306,-66.037306
a2dd7783-7ae5-4b12-8287-22bb7f2b2f92,2023-10-21 15:00:46,VOICE,59171234567,+59169009940,1124,CB2134,-17.406583,-66.075583
e809debf-73bc-4d6c-82c3-04841946a2fd,2023-10-20 19:52:33,SMS,59171234567,+59165098160,0,CB2004,-17.373621,-66.122951
dcfbefe4-4129-40a0-8575-ccd5c7efb749,2023-10-21 17:03:06,SMS,59171234567,+59165376526,0,CB2006,-17.403034,-66.042194
43250d59-267c-418e-abbb-3716e1925fc6,2023-10-13 05:41:41,VOICE,59171234567,+59175341679,456,CB2242,-17.381778,-66.110306
7d3e3994-9030-4339-a3f0-79a577bd1fc3,2023-10-02 17:01:39,VOICE,59171234567,+59178273821,1057,CS2259,-17.401944,-66.0375
9a736b43-89ad-46a9-98b6-e5e9a4101541,2023-10-15 01:54:15,SMS,59171234567,+59174447992,0,CS2259,-17.401944,-66.0375
9714cccc-5aed-4d72-bba7-4f6355e8ec2c,2023-10-21 20:02:53,VOICE,59171234567,+59177462620,1339,CB2004,-17.373621,-66.122951
7688d467-03bf-4d9f-a803-702237a75133,2023-10-02 10:07:19,VOICE,59171234567,+59172113263,1240,CB2232,-17.394623,-66.073697
1063d797-90a5-47d6-8a52-6d5f39e72491,2023-10-21 18:38:43,VOICE,59171234567,+59176195873,792,CB2004,-17.373621,-66.122951
f6591391-03ae-469c-97e7-4406739277c4,2023-10-21 15:10:25,SMS,59171234567,+59173334058,0,CB2062,-17.395316,-66.113431
ba422da1-a425-44d1-be25-e0feff8f5d05,2023-10-16 06:14:53,SMS,59171234567,+59175095372,0,CB2022,-17.381461,-66.098772
a3c81606-b82a-42a8-ada8-b5d30116ef4a,2023-10-02 08:54:12,SMS,59171234567,+59174700203,0,CB2062,-17.395316,-66.113431
66e912b2-bcdb-4b43-b67d-ed4166ea42f5,2023-10-24 06:52:31,SMS,59171234567,+59179466595,0,CB2062,-17.395316,-66.113431
9cf75337-be04-44f3-adc3-ecdd004fb62c,2023-10-02 19:33:31,VOICE,59171234567,+59166955967,1345,CB2178,-17.398361,-66.035833
274f3d1e-d68d-428f-89e4-96d21677cef7,2023-10-08 14:18:41,SMS,59171234567,+59169341706,0,CB2122,-17.381461,-66.098772
ca736d22-ac4a-4155-8952-c81ce9eff677,2023-10-22 13:54:17,VOICE,59171234567,+59177031878,1148,CB2242,-17.381778,-66.110306
cde9e2b0-6fb4-4579-bb2e-782edeabaa9c,2023-10-28 03:25:31,SMS,59171234567,+59172831175,0,CB2231,-17.385719,-66.066556
5ef56ff8-b85f-484b-9d1d-c68b25e66ed5,2023-10-30 06:35:34,VOICE,59171234567,+59171687192,253,CB2191,-17.378722,-66.073139
d917904b-da61-4016-abbc-e22616ef412a,2023-10-12 21:25:15,VOICE,59171234567,+59165186285,643,CB2005,-17.38391,-66.08344
1625022a-9092-4caa-b417-2911c4d44d33,2023-10-23 18:15:41,SMS,59171234567,+59166785133,0,CB2106,-17.403034,-66.042194
8e3bee82-ca98-4c93-aa58-c3fab9eab63d,2023-10-13 22:55:42,VOICE,59171234567,+59174700203,706,CB2134,-17.406583,-66.075583
67f54b0c-0372-4ea7-833c-0d60cfa4ce34,2023-10-16 05:01:56,VOICE,59171234567,+59161601230,1768,CB2232,-17.394623,-66.073697
fcd50b9b-3af9-42b2-96b2-28cc4f1b8137,2023-10-29 03:36:33,VOICE,59171234567,+59177462620,1614,CB2062,-17.395316,-66.113431
acc1a30d-c42b-48aa-8140-509948d57e89,2023-10-01 20:00:28,SMS,59171234567,+59165944438,0,CB2005,-17.38391,-66.08344
877d1ab7-1675-4ab2-bb41-78990da75d42,2023-10-27 11:00:35,SMS,59171234567,+59178774120,0,CB2006,-17.403034,-66.042194
c145fe51-fd7b-469e-809b-f673b4476bfa,2023-10-10 16:55:56,SMS,59171234567,+59165376526,0,CB2232,-17.394623,-66.073697
3deda8f9-3d08-4492-ab62-22d402a61154,2023-10-06 09:21:38,VOICE,59171234567,+59172113263,203,CB2005,-17.38391,-66.08344
140cb7ac-dfda-4f82-bd18-d3d3e2001204,2023-10-26 10:45:46,SMS,59171234567,+59166955967,0,CB2136-B1,-17.410306,-66.037306
5d7fad54-48de-4fb5-92fc-76b06ac6ae12,2023-10-24 22:42:15,SMS,59171234567,+59173863267,0,CB2005,-17.38391,-66.08344
134d86e0-db87-41ba-8bdc-273adc343abd,2023-10-23 13:14:27,SMS,59171234567,+59177031878,0,CB2005,-17.38391,-66.08344
9d2c15ad-8cf9-4a52-aac8-fe9609fee341,2023-10-27 14:19:30,VOICE,59171234567,+59175053981,895,CB2062,-17.395316,-66.113431
72ad05c6-8c04-48a8-b198-9d7a088fe7fe,2023-10-20 01:47:46,SMS,59171234567,+59179526474,0,CB2232,-17.394623,-66.073697
ddbd2f19-a08a-48ab-b1e6-5df4bc3ff1e9,2023-10-25 09:33:39,VOICE,59171234567,+59175529456,1513,CB2226,-17.372806,-66.072278
9b4bec64-566a-4207-b1d8-1212530dab9f,2023-10-07 06:40:52,VOICE,59171234567,+59165944438,390,CB2242,-17.381778,-66.110306
ba97cd12-3988-4799-9dc9-60e139fd0256,2023-10-02 05:21:47,VOICE,59171234567,+59172113263,1022,CB2006,-17.403034,-66.042194
b71a2813-72fd-4f5e-a32c-b6ded517b52a,2023-10-27 23:59:26,VOICE,59171234567,+59163600670,771,CB2005,-17.38391,-66.08344
9d0c1238-84f8-4655-82d2-b9a3615cc2d3,2023-10-23 15:20:48,SMS,59171234567,+59177462620,0,CB2122,-17.381461,-66.098772
bb8e7913-4c51-4360-ab74-e0dab12ff748,2023-10-31 15:43:18,VOICE,59171234567,+59164366705,218,CB2232,-17.394623,-66.073697
13e6ee51-962f-4313-9305-22dbafdf8c1e,2023-10-07 12:30:35,VOICE,59171234567,+59168918347,7,CB2242,-17.381778,-66.110306
1b81218d-bfca-4394-abf1-5e4931e2e43c,2023-10-25 08:53:45,SMS,59171234567,+59163600670,0,CB2231,-17.385719,-66.066556
55585fad-7317-4ab1-ab44-e816dd79b354,2023-10-10 02:08:22,VOICE,59171234567,+59173334058,38,CB2136-B1,-17.410306,-66.037306
81817463-16c5-495e-90a9-82c0aa42f43c,2023-10-19 07:40:41,DATA,59171234567,DATA_SERVICE,1634,CS2259,-17.401944,-66.0375
f8b1badc-9cbf-4d82-8e9b-46574775f835,2023-10-15 18:34:21,VOICE,59171234567,+59166785133,1329,CB2006,-17.403034,-66.042194
21c2e951-5a28-4046-8916-f70e908285b3,2023-10-22 09:04:30,VOICE,59171234567,+59172425458,300,CB2136-B1,-17.410306,-66.037306
505c1dff-6f03-44d7-a7d0-3d3251fa7f1e,2023-10-13 04:20:02,SMS,59171234567,+59168579263,0,CB2005,-17.38391,-66.08344
1020461d-d9fc-49ed-9cb1-4b66e51fd579,2023-10-28 13:05:19,VOICE,59171234567,+59173863267,1232,CB2178,-17.398361,-66.035833
d5703a4a-1a8e-4261-87f3-aa8bca96d8c1,2023-10-07 23:35:48,VOICE,59171234567,+59168513333,330,CB2191,-17.378722,-66.073139
45897ea8-e388-42f5-b2e7-de0f2f175eab,2023-10-23 23:19:43,VOICE,59171234567,+59166809334,1760,CB2004,-17.373621,-66.122951
d595cb42-43a5-40d8-bb72-b9ad40032f8c,2023-10-14 15:52:58,SMS,59171234567,+59167923302,0,CB2134,-17.406583,-66.075583
cfa135c2-9f18-4829-920b-e95bb823b62e,2023-10-20 01:21:22,SMS,59171234567,+59179466595,0,CB2122,-17.381461,-66.098772
85090ddf-b7a7-4350-b7ee-e7c7cae2abfe,2023-10-24 03:17:54,VOICE,59171234567,+59163600670,688,CB2191,-17.378722,-66.073139
46b9fd17-b4e9-4dfb-838c-bf5687f6b9a4,2023-10-04 21:33:22,VOICE,59171234567,+59163600670,1584,CB2242,-17.381778,-66.110306
9e6fcb18-9d9d-4bc0-a0d5-ba4c8427c28e,2023-10-05 07:00:26,VOICE,59171234567,+59173455960,416,CB2134,-17.406583,-66.075583
edaba1e7-ddb1-41d3-ae53-1409cd51f811,2023-10-31 00:17:13,SMS,59171234567,+59166809334,0,CS2259,-17.401944,-66.0375
3b5dbf62-d1d3-45f1-926e-b86ae668701d,2023-10-24 03:56:38,VOICE,59171234567,+59161601230,857,CB2122,-17.381461,-66.098772
5d3f59d9-0d3c-45cd-890c-fc87898d6bdb,2023-10-11 09:26:56,VOICE,59171234567,+59163600670,1226,CB2136-B1,-17.410306,-66.037306
eb1f6823-0011-40db-8ef2-277f8fa6da7a,2023-10-06 08:57:49,VOICE,59171234567,+59174447992,1207,CB2006,-17.403034,-66.042194
5e703e24-1d20-4e58-a269-ba5f7697b8a7,2023-10-08 04:46:18,VOICE,59171234567,+59173334058,810,CB2005,-17.38391,-66.08344
c44b3db4-5fe4-4f73-8589-6987743e6223,2023-10-18 22:51:31,VOICE,59171234567,+59172959120,1597,CB2004,-17.373621,-66.122951
bb022eec-af5d-4998-8db8-012597e8bf44,2023-10-02 04:07:09,SMS,59171234567,+59173835522,0,CB2006,-17.403034,-66.042194
d47e0fb9-1222-47d9-8a68-47105065e6aa,2023-10-16 18:53:51,VOICE,59171234567,+59175053981,413,CB2127,-17.391,-66.098944
73a41135-3ccb-4cff-8c85-b8c84633b36c,2023-10-06 20:05:51,SMS,59171234567,+59179989751,0,CB2191,-17.378722,-66.073139
d2365908-fa76-4b14-bd55-511ae666d3ed,2023-10-12 16:24:22,VOICE,59171234567,+59165712564,171,CB2232,-17.394623,-66.073697
6870c466-29c7-4451-b863-20c3d188f8f1,2023-10-01 08:39:13,SMS,59171234567,+59172831175,0,CB2062,-17.395316,-66.113431
51741af2-d8db-403e-93ad-e187900a3247,2023-10-28 03:29:02,VOICE,59171234567,+59163600670,1390,CS2259,-17.401944,-66.0375
492249f7-fb3e-4458-8288-f43659afb911,2023-10-09 11:49:01,VOICE,59171234567,+59165098160,1431,CB2022,-17.381461,-66.098772
b7d62967-3d95-43a2-b680-cc35ba772f28,2023-10-23 15:28:10,DATA,59171234567,DATA_SERVICE,2564,CB2004,-17.373621,-66.122951
f2c180d8-8222-42ab-91ce-7dc3660aa6dd,2023-10-30 03:58:00,VOICE,59171234567,+59177031878,1708,CB2004,-17.373621,-66.122951
f4ff76da-c52a-41d7-bc51-c0e5d63791e6,2023-10-30 04:36:45,DATA,59171234567,DATA_SERVICE,2772,CB2006,-17.403034,-66.042194
240490fc-5929-471e-a16b-7eb1e74132a6,2023-10-26 16:45:31,VOICE,59171234567,+59165098160,1481,CB2122,-17.381461,-66.098772
a4d78542-fc7d-438e-814b-4f1748849d4a,2023-10-02 03:49:03,SMS,59171234567,+59167719784,0,CB2122,-17.381461,-66.098772
64399ec6-2d37-4b4c-8082-4e3ca6f3ad36,2023-10-03 21:30:50,SMS,59171234567,+59171687192,0,CB2232,-17.394623,-66.073697
ea9f7c43-fbb6-429a-8661-694ed9c4c619,2023-10-21 08:30:00,DATA,59171234567,DATA_SERVICE,1381,CB2106,-17.403034,-66.042194
33ef1600-5e86-4db8-9a27-5fda8102b7d9,2023-10-26 13:10:05,VOICE,59171234567,+59163600670,1124,CB2005,-17.38391,-66.08344
3c9e9917-820b-4698-80de-6f425410743c,2023-10-12 23:11:38,VOICE,59171234567,+59167923302,1392,CB2005,-17.38391,-66.08344
5ef1d990-d7fa-4ee9-94cc-3d8145dda7ea,2023-10-04 20:17:35,SMS,59171234567,+59178273821,0,CB2091,-17.403988,-66.027489
88b943b3-6786-4d92-92a2-afd34d9f1af2,2023-10-08 19:17:36,VOICE,59171234567,+59173863267,1508,CB2178,-17.398361,-66.035833
56cd3c44-a5fa-475f-b8db-b394fe8c9cf9,2023-10-23 10:06:08,VOICE,59171234567,+59165712564,62,CB2134,-17.406583,-66.075583
bc26d6d6-c387-45b4-8b89-de126dfcc832,2023-10-27 12:22:50,VOICE,59171234567,+59171728918,1758,CB2178,-17.398361,-66.035833
ec9140eb-84df-424d-bc43-cd865fe73a42,2023-10-30 16:46:35,SMS,59171234567,+59179466595,0,CB2226,-17.372806,-66.072278
7f154663-2eb7-4346-9d87-ea4ce709143f,2023-10-27 08:15:57,SMS,59171234567,+59174447992,0,CB2006,-17.403034,-66.042194
b08d8fc2-fe44-4111-baa6-bbb662584422,2023-10-23 19:14:09,DATA,59171234567,DATA_SERVICE,988,CB2242,-17.381778,-66.110306
dd947283-5eeb-4189-9242-f1eec325bd6f,2023-10-19 18:16:00,VOICE,59171234567,+59168567970,1438,CB2022,-17.381461,-66.098772
7182faaf-574d-460e-aee0-975307d72e3b,2023-10-19 20:08:20,VOICE,59171234567,+59174447992,1614,CB2005,-17.38391,-66.08344
9596b62a-7e65-4d7c-99fe-eb097dd52be1,2023-10-17 03:43:00,VOICE,59171234567,+59177031878,255,CB2127,-17.391,-66.098944
3b54aeae-4edf-4b94-a24d-ab35e0134117,2023-10-12 14:03:09,VOICE,59171234567,+59173835522,1277,CB2191,-17.378722,-66.073139
16efaed0-1541-4d62-a672-bc16bf7cc34b,2023-10-07 17:16:19,VOICE,59171234567,+59175095372,1478,CB2412,-17.384972,-66.117222
d35c17b1-93b5-409b-b1b8-3490b984804a,2023-10-18 02:27:40,VOICE,59171234567,+59172113263,1173,CB2232,-17.394623,-66.073697
89f7d04e-e478-41ef-abc6-b9aa5244bb6a,2023-10-06 23:53:27,SMS,59171234567,+59171728918,0,CB2062,-17.395316,-66.113431
8224ad1c-e724-4fd3-9dc4-819e08b0d29e,2023-10-09 18:01:16,VOICE,59171234567,+59165944438,328,CB2005,-17.38391,-66.08344
bf7a057a-2ec9-4257-aa47-730910e5f077,2023-10-18 03:18:26,DATA,59171234567,DATA_SERVICE,692,CB2232,-17.394623,-66.073697
c15871e3-cbc7-4a58-8c69-dc02e363cb6b,2023-10-08 23:23:49,VOICE,59171234567,+59175095372,1780,CB2136-B1,-17.410306,-66.037306
7a65be57-b55d-429c-97f1-0dab52345ac2,2023-10-27 07:36:36,VOICE,59171234567,+59165376526,810,CS2259,-17.401944,-66.0375
1faf3426-708a-4f99-a16a-37339154c2d0,2023-10-29 16:41:33,DATA,59171234567,DATA_SERVICE,3154,CB2231,-17.385719,-66.066556
75c2e27b-64e7-45a1-a4d4-64d6b9c47981,2023-10-15 11:21:37,VOICE,59171234567,+59178273821,7,CB2191,-17.378722,-66.073139
c9d097cd-9dd9-4e06-ac88-2eecd30e7e30,2023-10-11 09:38:45,VOICE,59171234567,+59171687192,1116,CB2127,-17.391,-66.098944
8d1f0dd3-118e-4e8a-8050-573d4b713220,2023-10-13 15:10:26,SMS,59171234567,+59162859214,0,CS2259,-17.401944,-66.0375
b0c9797f-5920-49b6-8b48-04af71b87079,2023-10-03 03:39:49,VOICE,59171234567,+59178273821,94,CB2242,-17.381778,-66.110306
